cis_mean,cis_median,cis_sd,node,mean_rank,top50_rate
0.00011498971272850006,9.637257093661264e-05,0.0002816226346296089,26,183.27528089887642,0.05742821473158552
0.00011467173660285642,0.0001087697283478,0.00023377155007717144,251,180.35518102372035,0.04244694132334582
0.00011366576852715197,7.847649711643817e-05,0.0002562300513329962,215,183.1385767790262,0.049937578027465665
0.0001135455137079753,4.428203330459561e-05,0.00040846296445748654,232,199.38202247191012,0.1585518102372035
0.00010968925024398538,8.460847385377728e-05,0.0002634636972848855,208,184.91573033707866,0.05368289637952559
0.00010587563244825631,8.100968232592937e-05,0.00031214479742992324,305,192.99375780274656,0.06741573033707865
0.00010562927844207287,9.668958851477737e-05,0.00024702709096588124,449,185.95443196004993,0.026217228464419477
0.00010506269990682316,8.931265463787086e-05,0.00021035401771273658,213,183.0087390761548,0.019975031210986267
0.00010378184621106513,8.9181764024966e-05,0.0002670228112044767,32,188.478152309613,0.05493133583021224
0.00010218256389477132,1.7134078560015165e-05,0.0006066811941688686,327,220.83208489388264,0.23220973782771537
0.00010154628869970692,9.535206909847384e-05,0.00021411308776993828,173,184.21785268414482,0.018726591760299626
0.00010040197368541733,9.203550391731872e-05,0.00022664223180347162,204,186.1310861423221,0.0149812734082397
9.966478689748549e-05,0.0001066999522123,0.00029731871352744153,354,191.71660424469414,0.049937578027465665
9.943675911453221e-05,0.00011916163172,0.00038829249172490845,266,193.17540574282148,0.09737827715355805
9.773304730356475e-05,8.343448580508739e-05,0.0002884036709093638,181,189.6198501872659,0.06367041198501873
9.690976663432444e-05,0.0001070285778703,0.00041843196984133775,261,194.0717852684145,0.13358302122347065
9.672893020449171e-05,0.0001118119136056,0.00038408522307396993,281,194.50374531835206,0.09737827715355805
9.498500499239061e-05,0.0001042089605941,0.00038744652949970407,24,197.93320848938828,0.10237203495630462
9.471736103438638e-05,8.259339973223376e-05,0.0003680494154569511,83,196.07365792759052,0.09113607990012484
9.275342963490052e-05,1.048422720317384e-05,0.00043795761791738316,396,208.47503121098626,0.10486891385767791
9.223581446434232e-05,8.782241225653597e-05,0.0002121394204211627,405,188.2478152309613,0.012484394506866416
9.069818359690789e-05,7.630588033925316e-05,0.0001849343563525514,380,186.00187265917603,0.017478152309612985
9.029504017395065e-05,9.21319774999408e-05,0.0002782710263129255,205,191.44007490636704,0.05368289637952559
8.865629824036108e-05,7.985720040051437e-05,0.00025636753926755413,318,193.6167290886392,0.019975031210986267
8.848318205272634e-05,0.0001009811636705,0.00027223090394150936,85,190.1498127340824,0.04868913857677903
8.452229674876587e-05,5.824347699032164e-05,0.0002837489541856168,121,196.4900124843945,0.052434456928838954
8.301115023166754e-05,5.414670326967291e-05,0.0002534685004498995,407,193.56741573033707,0.02746566791510612
8.219968532986342e-05,3.9920828959726434e-05,0.00032700275011477955,34,203.85268414481897,0.06991260923845194
8.161999292861869e-05,0.000154260303003,0.0003426701678495121,187,190.87203495630462,0.06117353308364544
8.154321075892969e-05,7.028293819536665e-05,0.0003398110474703361,69,200.29712858926342,0.07990012484394507
8.051152555052845e-05,8.425513415898642e-05,0.00030654572688044865,66,195.16354556803995,0.05867665418227216
7.78168644554787e-05,0.0001117313068418,0.0004347148562157318,287,201.15917602996254,0.10486891385767791
7.45223651116808e-05,6.827945021486416e-05,0.00030723245703273094,148,201.11298377028714,0.06117353308364544
7.340373967020666e-05,4.508056562825024e-05,0.00028679544459296255,308,199.21785268414482,0.05493133583021224
7.322516867052677e-05,0.0001360892911544,0.00032712680045890154,265,193.4525593008739,0.03745318352059925
7.172713743086264e-05,7.577231030666561e-05,0.00040999710830190195,452,202.52621722846442,0.049937578027465665
6.704512188356958e-05,6.833204323067397e-05,0.00030967773410816543,256,203.18539325842696,0.03495630461922597
